nreads-total	nreads-Pedino	relative_abundance	abundance_percent
44721	2.0	4.472171910288232e-05	0.0044721719102882316
50617	2.0	3.9512416776972164e-05	0.003951241677697216
69367	1.6666666666666667	2.402679468142873e-05	0.002402679468142873
104487	4.0	3.828227434991913e-05	0.0038282274349919127
112454	1.0	8.892524943532467e-06	0.0008892524943532467
91813	2.3333333333333335	2.541397550818875e-05	0.002541397550818875
203488	2.8	1.3760025161188866e-05	0.0013760025161188866
140937	5.0	3.547684426374905e-05	0.003547684426374905
81864	1.0	1.221538160852145e-05	0.001221538160852145
63441	3.0	4.728803139925285e-05	0.004728803139925285
105649	3.6666666666666665	3.4706118057593225e-05	0.0034706118057593223
115749	2.75	2.3758304607383217e-05	0.002375830460738322
47724	2.0	4.190763557120107e-05	0.004190763557120107
71355	5.0	7.007217433956976e-05	0.007007217433956976
141024	1.4285714285714286	1.01299880060942e-05	0.00101299880060942
92728	5.0	5.3921145716504185e-05	0.005392114571650419
50403	1.0	1.9840088883598198e-05	0.00198400888835982
122213	2.3333333333333335	1.9092349695477022e-05	0.0019092349695477022
123799	2.0	1.6155219347490692e-05	0.0016155219347490691
100617	7.0	6.957074848186689e-05	0.006957074848186688
68401	1.6666666666666667	2.436611550513394e-05	0.002436611550513394
54904	1.3333333333333333	2.4284812278401086e-05	0.0024284812278401085
300962	3.3333333333333335	1.1075595368629041e-05	0.001107559536862904
98595	3.0	3.0427506465845125e-05	0.0030427506465845124
198711	3.0	1.5097302112112565e-05	0.0015097302112112565
200680	4.0	1.9932230416583615e-05	0.0019932230416583614
386852	3.625	9.370508618282962e-06	0.0009370508618282962
98341	3.0	3.0506096134877618e-05	0.003050609613487762
387223	4.666666666666667	1.2051625721268279e-05	0.0012051625721268278
201432	3.0	1.4893363517216728e-05	0.0014893363517216728
117617	3.5	2.975760306758377e-05	0.002975760306758377
73608	10.0	0.00013585479839147918	0.013585479839147919
82131	1.6666666666666667	2.0292784291761535e-05	0.0020292784291761536
100768	1.6666666666666667	1.6539642214459616e-05	0.0016539642214459616
127720	2.5	1.957406827435014e-05	0.0019574068274350142
84904	4.0	4.7112032413078303e-05	0.00471120324130783
72710	3.0	4.125979920231055e-05	0.0041259799202310555
75483	4.0	5.299206443835036e-05	0.0052992064438350354
65338	2.0	3.061005846521167e-05	0.003061005846521167
53936	5.0	9.270246217739543e-05	0.009270246217739543
37320	2.0	5.359056806002143e-05	0.0053590568060021436
43689	4.0	9.155622696788665e-05	0.009155622696788665
38898	2.0	5.141652527122217e-05	0.005141652527122217
30034	7.0	0.00023306918825331292	0.023306918825331292
48374	1.5	3.1008392938355314e-05	0.0031008392938355316
41039	3.5	8.528472916006725e-05	0.008528472916006726
60855	3.0	4.929751047572098e-05	0.004929751047572098
34321	2.0	5.827336033332362e-05	0.005827336033332362
69771	2.0	2.8665204741224863e-05	0.0028665204741224865
51100	1.0	1.9569471624266145e-05	0.0019569471624266144
52227	1.5	2.872077660979953e-05	0.002872077660979953
50955	1.5	2.943773918163085e-05	0.0029437739181630853
57404	1.0	1.742038882307853e-05	0.001742038882307853
67797	3.0	4.424974556396301e-05	0.0044249745563963005
40891	2.0	4.89105182069404e-05	0.00489105182069404
40313	2.0	4.961178776077196e-05	0.0049611787760771965
22037	1.0	4.537822752643282e-05	0.004537822752643282
49769	1.0	2.009282886937652e-05	0.002009282886937652
46300	2.0	4.3196544276457885e-05	0.004319654427645789
45294	1.0	2.2077979423323178e-05	0.0022077979423323177
55516	7.0	0.00012608977592045537	0.012608977592045538
57025	4.0	7.014467338886454e-05	0.0070144673388864535
67079	1.0	1.490779528615513e-05	0.0014907795286155131
46921	1.0	2.1312418746403528e-05	0.0021312418746403526
54030	3.0	5.55247084952804e-05	0.00555247084952804
66132	6.0	9.072763563781528e-05	0.009072763563781528
71383	2.0	2.8017875404508075e-05	0.0028017875404508074
63334	1.5	2.3683961221460825e-05	0.0023683961221460824
37574	2.0	5.3228296162239846e-05	0.0053228296162239844
57168	1.5	2.6238455079764903e-05	0.0026238455079764904
71413	1.0	1.4003052665481074e-05	0.0014003052665481075
45962	2.25	4.8953483312301466e-05	0.0048953483312301465
53700	1.5	2.793296089385475e-05	0.002793296089385475
56517	1.5	2.6540686872976272e-05	0.002654068687297627
45956	1.25	2.719993036817826e-05	0.0027199930368178257
121412	2.7142857142857144	2.235599211186468e-05	0.002235599211186468
32158	1.0	3.1096461222712856e-05	0.0031096461222712857
129331	3.4	2.6289134082315917e-05	0.002628913408231592
78095	1.6	2.048786734105897e-05	0.002048786734105897
22003	2.0	9.089669590510385e-05	0.009089669590510385
59289	1.0	1.6866535107692827e-05	0.0016866535107692828
72516	1.0	1.3790060124662143e-05	0.0013790060124662144
62304	1.5	2.4075500770416025e-05	0.0024075500770416028
124543	2.2222222222222223	1.7843011829024693e-05	0.0017843011829024693
84977	2.75	3.236169787118868e-05	0.0032361697871188676
103983	1.6666666666666667	1.602826102984783e-05	0.001602826102984783
88000	1.2222222222222223	1.388888888888889e-05	0.001388888888888889
81757	1.6	1.9570189708526487e-05	0.0019570189708526487
87193	4.166666666666667	4.7786710706899256e-05	0.004778671070689925
151737	2.2	1.4498770899648735e-05	0.0014498770899648735
71101	2.1666666666666665	3.047308289147363e-05	0.003047308289147363
261165	4.0	1.531598797694944e-05	0.0015315987976949439
163205	1.0	6.127263257865874e-06	0.0006127263257865874
24758	1.0	4.039098473220777e-05	0.0040390984732207764
65612	3.0	4.5723343290861425e-05	0.004572334329086143
86344	2.6666666666666665	3.08842150776738e-05	0.0030884215077673803
103988	1.6666666666666667	1.602749035145081e-05	0.001602749035145081
115568	1.6	1.3844662882458814e-05	0.0013844662882458814
66379	3.125	4.70781421835219e-05	0.00470781421835219
64457	2.5	3.878554695378314e-05	0.003878554695378314
57047	1.75	3.0676459761249494e-05	0.0030676459761249495
70821	3.0	4.236031685517008e-05	0.004236031685517008
145260	2.0	1.3768415255404103e-05	0.0013768415255404102
140018	2.0	1.4283877787141652e-05	0.0014283877787141653
79538	2.0	2.5145213608589605e-05	0.0025145213608589604
75130	1.5	1.996539331824837e-05	0.001996539331824837
48589	1.1428571428571428	2.3520902732246863e-05	0.002352090273224686
35995	3.5	9.723572718433116e-05	0.009723572718433115
113414	4.0	3.5269014407392384e-05	0.0035269014407392383
100941	2.0	1.9813554452601024e-05	0.0019813554452601024
54848	2.25	4.102246207701284e-05	0.004102246207701284
77932	2.0	2.566339886054509e-05	0.0025663398860545092
105826	3.0	2.8348420992950692e-05	0.0028348420992950693
109232	2.5	2.288706606122748e-05	0.002288706606122748
52017	2.3333333333333335	4.485713004081999e-05	0.004485713004081999
44341	1.3	2.9318238199409127e-05	0.0029318238199409125
71561	1.8888888888888888	2.639550717414358e-05	0.002639550717414358
94877	1.5	1.5809943400402625e-05	0.0015809943400402625
93335	2.5	2.6785235977928965e-05	0.0026785235977928963
106128	2.3	2.1671943313734355e-05	0.0021671943313734355
103897	1.75	1.6843604723909258e-05	0.0016843604723909258
45941	1.75	3.8092335822032604e-05	0.0038092335822032604
60736	2.6666666666666665	4.390586582367404e-05	0.0043905865823674044
70114	4.0	5.704994722879881e-05	0.0057049947228798815
38543	2.4	6.226811613003658e-05	0.006226811613003659
33269	1.5	4.508701794463314e-05	0.004508701794463314
142795	2.6666666666666665	1.867479020040384e-05	0.001867479020040384
102980	3.625	3.5201009904835894e-05	0.003520100990483589
89570	2.0	2.232890476722117e-05	0.002232890476722117
116737	1.0	8.566264337784935e-06	0.0008566264337784935
66669	1.4444444444444444	2.166590835987407e-05	0.0021665908359874073
63317	2.3333333333333335	3.685160909918874e-05	0.003685160909918874
84495	1.0	1.1835019823658205e-05	0.0011835019823658206
89814	2.0	2.2268243258289354e-05	0.0022268243258289355
106876	2.25	2.1052434597103186e-05	0.0021052434597103186
70636	1.6666666666666667	2.3595145062951848e-05	0.0023595145062951847
124905	2.0	1.601216924862896e-05	0.0016012169248628958
123867	2.8333333333333335	2.2873996571591572e-05	0.0022873996571591572
117291	1.2857142857142858	1.0961747156340092e-05	0.0010961747156340092
110627	2.0	1.807876919739304e-05	0.0018078769197393042
118431	3.1666666666666665	2.6738494707185336e-05	0.0026738494707185334
55743	1.1666666666666667	2.0929384257515146e-05	0.0020929384257515147
42666	1.3333333333333333	3.125048828887951e-05	0.003125048828887951
91410	2.4285714285714284	2.6567896603997686e-05	0.0026567896603997684
118563	2.2	1.855553587544175e-05	0.001855553587544175
105606	1.8571428571428572	1.75855809058468e-05	0.00175855809058468
130627	3.6666666666666665	2.8069745662586346e-05	0.0028069745662586344
87245	1.0	1.1461974898274973e-05	0.0011461974898274974
85934	3.0	3.491051271906347e-05	0.003491051271906347
220015	1.0	4.545144649228461e-06	0.00045451446492284614
190355	2.0	1.0506684878253789e-05	0.0010506684878253789
165749	2.0	1.2066437806562936e-05	0.0012066437806562936
94495	2.0	2.1165141012751997e-05	0.0021165141012751995
85799	2.0	2.3310294991783122e-05	0.002331029499178312
136660	2.6666666666666665	1.9513146982779647e-05	0.0019513146982779647
77630	2.0	2.5763235862424322e-05	0.0025763235862424324
100209	1.3333333333333333	1.3305524786529486e-05	0.0013305524786529487
54674	2.0	3.6580458718952335e-05	0.0036580458718952335
41808	1.0	2.3918867202449293e-05	0.0023918867202449294
79638	1.5	1.8835229413094253e-05	0.0018835229413094253
66254	1.5	2.2640142481963355e-05	0.0022640142481963354
69918	2.0	2.860493721216282e-05	0.002860493721216282
75885	5.0	6.588917440864466e-05	0.006588917440864466
70162	2.6666666666666665	3.8007278393812415e-05	0.0038007278393812414
63655	2.3333333333333335	3.665593171523578e-05	0.003665593171523578
107891	1.0	9.26861369344987e-06	0.0009268613693449871
140939	3.5	2.4833438579811124e-05	0.002483343857981112
47706	3.0	6.288517167651868e-05	0.0062885171676518685
114990	2.0	1.7392816766675363e-05	0.0017392816766675363
86446	3.3333333333333335	3.8559717434390645e-05	0.0038559717434390644
87240	2.2	2.5217790004585054e-05	0.0025217790004585052
100141	2.6666666666666665	2.662911960801936e-05	0.002662911960801936
74216	2.3333333333333335	3.1439761417124794e-05	0.003143976141712479
65726	1.0	1.5214679122417309e-05	0.0015214679122417308
116203	1.0	8.605629803017133e-06	0.0008605629803017133
39343	3.0	7.625244643265639e-05	0.0076252446432656384
66453	14.0	0.0002106752140610657	0.02106752140610657
72162	3.0	4.1573127130622764e-05	0.004157312713062277
70994	3.0	4.225709214863228e-05	0.004225709214863227
65808	1.0	1.5195720884998784e-05	0.0015195720884998785
83935	2.0	2.382796211354024e-05	0.002382796211354024
68249	3.0	4.3956688010080735e-05	0.004395668801008073
126174	2.0	1.585112622251811e-05	0.001585112622251811
73421	1.0	1.362008144808706e-05	0.0013620081448087059
121528	3.2	2.6331380422618658e-05	0.0026331380422618656
84718	2.5	2.9509667367029438e-05	0.0029509667367029436
59386	3.4	5.725255110632135e-05	0.005725255110632135
25969	1.0	3.850745119180561e-05	0.0038507451191805613
61690	1.75	2.8367644674987843e-05	0.0028367644674987843
90950	1.6	1.759208356239692e-05	0.0017592083562396922
71760	2.0	2.787068004459309e-05	0.002787068004459309
73017	4.0	5.478176315104702e-05	0.005478176315104701
70495	2.25	3.1917157245194695e-05	0.0031917157245194695
53177	5.5	0.00010342817383455253	0.010342817383455253
85293	1.0	1.1724291559682506e-05	0.0011724291559682507
99471	2.1666666666666665	2.1781892880001876e-05	0.0021781892880001876
84847	4.5	5.303664242695676e-05	0.005303664242695676
47576	2.0	4.203800235412813e-05	0.004203800235412813
106054	4.142857142857143	3.9063657597612e-05	0.0039063657597612
35195	4.333333333333333	0.00012312354974664962	0.012312354974664961
64684	5.0	7.729886834456744e-05	0.007729886834456744
145722	1.4	9.607334513663002e-06	0.0009607334513663002
82157	1.75	2.130068040459121e-05	0.002130068040459121
92936	1.0	1.0760092967203236e-05	0.0010760092967203236
114992	3.0	2.6088771392792543e-05	0.0026088771392792543
121284	1.0	8.245110649384915e-06	0.0008245110649384914
80715	1.5	1.8583906337112062e-05	0.0018583906337112063
91166	1.0	1.0969001601474234e-05	0.0010969001601474234
88619	3.0	3.385278552003521e-05	0.003385278552003521
97099	4.0	4.119506895024666e-05	0.004119506895024666
50212	2.5	4.978889508484028e-05	0.004978889508484028
75152	2.6666666666666665	3.548364204101909e-05	0.003548364204101909
47123	3.0	6.36631793391762e-05	0.00636631793391762
63500	3.6666666666666665	5.7742782152230967e-05	0.005774278215223097
51088	2.0	3.914813654870028e-05	0.0039148136548700285
58043	2.0	3.4457212756060164e-05	0.0034457212756060164
62428	4.0	6.407381303261357e-05	0.006407381303261357
75345	1.0	1.3272280841462605e-05	0.0013272280841462604
66781	2.0	2.9948638085683055e-05	0.0029948638085683056
100812	8.0	7.935563226600008e-05	0.007935563226600007
58368	2.5	4.2831688596491226e-05	0.004283168859649122
78676	1.0	1.2710356398393411e-05	0.001271035639839341
99794	3.5	3.5072248832595146e-05	0.0035072248832595148
58584	2.3333333333333335	3.982884974281943e-05	0.003982884974281943
118356	9.2	7.773158944202236e-05	0.007773158944202236
69416	3.0	4.321770197072721e-05	0.004321770197072721
70159	2.0	2.8506677689248707e-05	0.0028506677689248707
67186	3.0	4.4652159676123003e-05	0.0044652159676123
75915	1.3333333333333333	1.756350304068146e-05	0.0017563503040681462
70447	2.6666666666666665	3.785351635508491e-05	0.003785351635508491
35585	1.0	2.810172825628776e-05	0.002810172825628776
86781	2.0	2.3046519399407706e-05	0.0023046519399407706
97557	5.0	5.12520885226073e-05	0.00512520885226073
82649	2.5	3.0248399859647423e-05	0.0030248399859647422
117449	2.142857142857143	1.8245001173761743e-05	0.0018245001173761743
84128	3.25	3.863160897679726e-05	0.003863160897679726
165767	3.875	2.3376184644712156e-05	0.0023376184644712155
75221	1.0	1.3294159875566663e-05	0.0013294159875566662
100818	1.5	1.4878295542462655e-05	0.0014878295542462654
149505	2.0	1.3377479014079796e-05	0.0013377479014079795
31911	1.0	3.133715646642224e-05	0.0031337156466422237
56698	1.0	1.7637306430561925e-05	0.0017637306430561925
118717	2.5	2.105848362071144e-05	0.002105848362071144
72977	3.3333333333333335	4.567649168002704e-05	0.004567649168002705
57447	2.3333333333333335	4.0617148560122084e-05	0.004061714856012208
73534	1.5	2.0398727119427748e-05	0.002039872711942775
53110	2.0	3.765769158350593e-05	0.0037657691583505935
72309	1.0	1.3829537125392413e-05	0.0013829537125392413
75815	13.333333333333334	0.00017586669304667064	0.017586669304667065
98352	6.0	6.1005368472425575e-05	0.0061005368472425575
136571	3.0	2.196659612948576e-05	0.002196659612948576
120019	2.3333333333333335	1.9441366228124994e-05	0.0019441366228124994
105753	12.5	0.000118199956502416	0.0118199956502416
94700	5.0	5.279831045406547e-05	0.005279831045406547
182098	4.833333333333333	2.6542484449765142e-05	0.002654248444976514
93796	5.0	5.3307177278348756e-05	0.005330717727834875
131632	13.666666666666666	0.00010382480450549005	0.010382480450549004
129461	5.833333333333333	4.505861482093706e-05	0.004505861482093706
73807	1.5	2.032327557006788e-05	0.002032327557006788
107928	4.333333333333333	4.0150223605860695e-05	0.00401502236058607
107566	2.0	1.8593235780822936e-05	0.0018593235780822936
148424	8.0	5.389963887241955e-05	0.0053899638872419555
126836	6.25	4.927623072313854e-05	0.004927623072313854
172134	10.0	5.809427539010306e-05	0.005809427539010306
113368	5.5	4.851457201326653e-05	0.004851457201326653
815	1.0	0.001226993865030675	0.1226993865030675
110863	4.5	4.059063889665623e-05	0.004059063889665623
84673	3.142857142857143	3.711758344285832e-05	0.003711758344285832
101445	2.6666666666666665	2.6286822087502258e-05	0.0026286822087502257
137950	16.4	0.00011888365349764407	0.011888365349764406
84546	2.0	2.3655761360679393e-05	0.0023655761360679393
111315	2.0	1.7967030499034273e-05	0.0017967030499034273
126648	3.5714285714285716	2.8199644458882665e-05	0.0028199644458882663
111765	2.909090909090909	2.6028639637551193e-05	0.0026028639637551195
144474	2.6923076923076925	1.863524019759744e-05	0.0018635240197597438
115393	5.25	4.549669390690943e-05	0.004549669390690943
123809	6.166666666666667	4.980790303343591e-05	0.004980790303343591
87203	2.5	2.866873846083277e-05	0.002866873846083277
151203	4.083333333333333	2.7005637013374954e-05	0.0027005637013374955
111934	3.0	2.6801508031518573e-05	0.002680150803151857
242968	17.0	6.996806163774653e-05	0.006996806163774653
128338	2.0	1.5583848899001074e-05	0.0015583848899001075
132798	3.6	2.710884200063254e-05	0.002710884200063254
112530	3.75	3.332444681418288e-05	0.0033324446814182885
98172	4.0	4.074481522226297e-05	0.0040744815222262965
182415	3.25	1.7816517282021762e-05	0.0017816517282021763
103721	3.642857142857143	3.512169322371692e-05	0.0035121693223716917
101626	2.3636363636363638	2.3258185539491506e-05	0.0023258185539491508
127955	3.1818181818181817	2.486669674352844e-05	0.002486669674352844
85961	3.2	3.72261839671479e-05	0.00372261839671479
153602	4.285714285714286	2.7901422414514692e-05	0.0027901422414514693
174798	3.230769230769231	1.8482872977775666e-05	0.0018482872977775666
232110	4.142857142857143	1.7848680120878648e-05	0.0017848680120878648
131063	2.0	1.5259836872343834e-05	0.0015259836872343834
92776	14.0	0.0001509010951108045	0.015090109511080451
98176	4.666666666666667	4.753368100825728e-05	0.004753368100825728
114365	4.6	4.0222095920954836e-05	0.0040222095920954834
142605	14.571428571428571	0.00010218034831477558	0.010218034831477558
119376	12.25	0.0001026169414287629	0.01026169414287629
142297	3.0	2.108266512997463e-05	0.002108266512997463
71004	7.666666666666667	0.0001079751375509361	0.01079751375509361
138365	4.285714285714286	3.097397669724487e-05	0.003097397669724487
253860	3.8333333333333335	1.510018645447622e-05	0.0015100186454476221
198137	5.818181818181818	2.9364438838691503e-05	0.00293644388386915
178310	5.777777777777778	3.240299353809533e-05	0.0032402993538095328
11178	2.1666666666666665	0.0001938331245899684	0.01938331245899684
161531	11.0	6.809838359200401e-05	0.006809838359200401
92644	2.8	3.0223220068218123e-05	0.0030223220068218122
86448	3.0	3.470294280955025e-05	0.0034702942809550254
53178	3.5	6.581669111286622e-05	0.0065816691112866215
96017	6.0	6.248893425122635e-05	0.006248893425122635
187471	39.0	0.00020803217564316614	0.020803217564316613
79167	2.5555555555555554	3.228056583621402e-05	0.003228056583621402
264249	4.181818181818182	1.582529425586542e-05	0.001582529425586542
102519	2.3333333333333335	2.2760008713831908e-05	0.0022760008713831907
117928	1.5	1.2719625534224272e-05	0.0012719625534224272
93313	9.5	0.0001018078938625915	0.01018078938625915
93671	3.8	4.056751822869405e-05	0.0040567518228694045
109759	2.7142857142857144	2.4729504772143646e-05	0.0024729504772143646
108759	2.6	2.3906067543835455e-05	0.0023906067543835456
94818	3.2857142857142856	3.46528537378376e-05	0.00346528537378376
113006	3.0	2.6547262977187053e-05	0.002654726297718705
80889	2.0	2.472524076203192e-05	0.002472524076203192
182531	5.909090909090909	3.2373081334627594e-05	0.0032373081334627594
117382	10.0	8.519193743504115e-05	0.008519193743504115
131055	10.6	8.088207241234597e-05	0.008088207241234597
104200	3.533333333333333	3.390914907229686e-05	0.003390914907229686
147949	2.764705882352941	1.868688455043928e-05	0.001868688455043928
108854	3.8	3.490914435849854e-05	0.003490914435849854
150173	10.8	7.191705566246929e-05	0.007191705566246928
132146	6.333333333333333	4.792678804756355e-05	0.004792678804756355
106126	5.75	5.418087933211466e-05	0.005418087933211466
934	1.0	0.0010706638115631692	0.10706638115631692
92127	2.1666666666666665	2.351825921463487e-05	0.0023518259214634868
139004	1.9166666666666667	1.3788572031500294e-05	0.0013788572031500294
138905	2.75	1.97977034663979e-05	0.00197977034663979
144692	2.3	1.589583390926934e-05	0.0015895833909269342
118010	2.625	2.224387763748835e-05	0.002224387763748835
121485	2.6666666666666665	2.1950583748336556e-05	0.0021950583748336556
133283	2.6	1.9507364029921297e-05	0.0019507364029921297
116847	5.428571428571429	4.645880021371048e-05	0.004645880021371048
146786	7.666666666666667	5.2230230857620394e-05	0.005223023085762039
149391	12.666666666666666	8.478868651168187e-05	0.008478868651168188
163023	1.0	6.134103776767695e-06	0.0006134103776767695
135649	3.25	2.3958893910017768e-05	0.002395889391001777
110262	3.0	2.7207922947162214e-05	0.0027207922947162216
69256	3.5555555555555554	5.133931436345667e-05	0.0051339314363456675
197476	5.333333333333333	2.7007501333495375e-05	0.0027007501333495376
115198	2.3333333333333335	2.0254981278610163e-05	0.002025498127861016
144245	4.666666666666667	3.2352363455694596e-05	0.0032352363455694596
41406	1.1666666666666667	2.817627074981082e-05	0.0028176270749810817
110539	5.0	4.52329042238486e-05	0.00452329042238486
92023	6.166666666666667	6.70122324491341e-05	0.006701223244913409
110529	1.6666666666666667	1.5078998875106684e-05	0.0015078998875106683
142375	2.0	1.4047410008779631e-05	0.0014047410008779632
114246	5.5	4.814172925091469e-05	0.004814172925091469
75151	2.75	3.659299277454725e-05	0.0036592992774547245
221230	8.0	3.616146092302129e-05	0.003616146092302129
135852	6.0	4.416570974295557e-05	0.004416570974295557
120869	24.0	0.00019856207960684708	0.019856207960684706
118683	3.5	2.9490322961165458e-05	0.0029490322961165456
103677	3.2857142857142856	3.16918341166728e-05	0.00316918341166728
88637	2.5	2.8204925708225684e-05	0.0028204925708225684
94405	5.571428571428571	5.9016244599635304e-05	0.00590162445996353
123004	2.5	2.03245422913076e-05	0.00203245422913076
116788	3.0	2.5687570640819262e-05	0.002568757064081926
212137	2.25	1.0606353441408146e-05	0.0010606353441408147
79961	5.0	6.253048361076024e-05	0.006253048361076024
86087	7.6	8.828278369556379e-05	0.008828278369556379
55330	2.0	3.6146755828664375e-05	0.0036146755828664373
73481	3.0	4.082688041806725e-05	0.004082688041806725
86033	1.8333333333333333	2.1309652497684995e-05	0.0021309652497684996
108088	2.5	2.3129302050181333e-05	0.0023129302050181335
127191	4.666666666666667	3.669022703388343e-05	0.003669022703388343
113248	2.5714285714285716	2.2706172042142657e-05	0.0022706172042142657
205214	2.8181818181818183	1.373289258131423e-05	0.001373289258131423
145077	3.1818181818181817	2.1931927058170363e-05	0.0021931927058170364
90654	6.0	6.618571712224501e-05	0.006618571712224502
70741	3.6666666666666665	5.183227077178251e-05	0.005183227077178251
121296	7.75	6.389328584619443e-05	0.006389328584619443
102857	3.5	3.4027825038645886e-05	0.0034027825038645885
120418	3.25	2.6989320533475063e-05	0.0026989320533475063
80168	1.9090909090909092	2.3813627745371086e-05	0.0023813627745371086
121462	9.25	7.61555054255652e-05	0.00761555054255652
203190	137.0	0.0006742457798119986	0.06742457798119986
151103	3.5	2.3163008014400773e-05	0.0023163008014400774
169882	3.75	2.2074145583404953e-05	0.0022074145583404954
162822	4.0	2.456670474505902e-05	0.0024566704745059022
153472	23.5	0.0001531223936613845	0.01531223936613845
67383	2.3333333333333335	3.4627922967711935e-05	0.0034627922967711937
87478	2.0	2.2862891241226367e-05	0.0022862891241226366
115476	2.0	1.7319616197305066e-05	0.0017319616197305067
102322	2.0	1.9546138660307658e-05	0.0019546138660307658
100260	2.75	2.7428685417913425e-05	0.0027428685417913426
115114	29.0	0.00025192417950900846	0.025192417950900846
74904	1.0	1.3350421873331197e-05	0.0013350421873331198
66933	6.0	8.964188068665681e-05	0.00896418806866568
11596	1.0	8.623663332183511e-05	0.008623663332183512
94985	1.0	1.0527978101805549e-05	0.0010527978101805549
102018	9.5	9.3120821815758e-05	0.0093120821815758
66062	12.0	0.000181647543216978	0.0181647543216978
80812	3.0	3.7123199524823045e-05	0.0037123199524823043
116298	1.0	8.598600147895923e-06	0.0008598600147895922
119737	7.0	5.846146136950149e-05	0.005846146136950149
79791	6.0	7.519645072752566e-05	0.007519645072752566
82740	10.0	0.00012086052695189751	0.012086052695189751
60963	3.0	4.921017666453422e-05	0.004921017666453423
192173	3.111111111111111	1.618911663506898e-05	0.001618911663506898
59351	3.0	5.054674731681016e-05	0.0050546747316810164
131179	8.4	6.403463969080417e-05	0.006403463969080417
72809	3.5	4.807098023595984e-05	0.004807098023595984
120967	2.0	1.6533434738399728e-05	0.0016533434738399727
117983	13.5	0.00011442326436859548	0.011442326436859548
74709	3.0	4.015580452154359e-05	0.004015580452154359
84457	9.0	0.00010656310311756278	0.010656310311756277
113883	3.4	2.985520226899537e-05	0.002985520226899537
128924	4.5	3.4904284694858986e-05	0.0034904284694858984
89533	3.0	3.35071984631365e-05	0.0033507198463136496
133770	4.0	2.990207071839725e-05	0.002990207071839725
94113	3.5	3.7189336223476035e-05	0.0037189336223476034
75832	2.875	3.791275450996941e-05	0.003791275450996941
97641	3.75	3.8405997480566565e-05	0.0038405997480566566
96780	4.833333333333333	4.994144795756699e-05	0.004994144795756699
52658	4.0	7.596186714269437e-05	0.007596186714269437
73012	2.5	3.4240946693694185e-05	0.0034240946693694183
116987	1.0	8.54795832015523e-06	0.0008547958320155231
131122	2.0	1.5252970516007993e-05	0.0015252970516007993
182114	18.0	9.883918864008258e-05	0.009883918864008258
113082	8.0	7.074512300808263e-05	0.007074512300808263
141888	3.0	2.114343707713126e-05	0.002114343707713126
187057	17.0	9.08813890953025e-05	0.00908813890953025
72382	3.0	4.144676853361333e-05	0.004144676853361333
88323	3.75	4.245779694983187e-05	0.004245779694983187
155187	2.0	1.2887677447208852e-05	0.0012887677447208851
160145	44.333333333333336	0.00027683245392196655	0.027683245392196656
119148	9.0	7.553630778527546e-05	0.007553630778527546
154838	5.8	3.7458505018148e-05	0.0037458505018148
166593	8.833333333333334	5.3023436358870624e-05	0.005302343635887063
166883	19.0	0.00011385221981867535	0.011385221981867536
119473	3.0	2.511027596193282e-05	0.002511027596193282
97311	5.2	5.3436918745054516e-05	0.005343691874505452
173442	106.0	0.0006111553141684252	0.06111553141684252
92409	5.666666666666667	6.132158844556988e-05	0.006132158844556988
123528	3.75	3.0357489799883426e-05	0.0030357489799883427
96216	6.333333333333333	6.582411795681937e-05	0.006582411795681938
113259	5.0	4.4146602036041286e-05	0.004414660203604128
156975	11.0	7.007485268354834e-05	0.007007485268354834
159915	18.6	0.00011631179063877687	0.011631179063877686
130472	6.2	4.75197743577166e-05	0.004751977435771659
175199	17.0	9.703251730888875e-05	0.009703251730888875
99720	3.25	3.259125551544324e-05	0.0032591255515443244
142376	7.75	5.443333146035849e-05	0.005443333146035849
98017	6.5	6.631502698511483e-05	0.006631502698511483
124573	6.5	5.21782408708147e-05	0.00521782408708147
128924	2.75	2.1330396202413824e-05	0.0021330396202413823
101842	15.5	0.00015219653973802557	0.015219653973802557
157648	7.0	4.440271998376129e-05	0.004440271998376129
188633	62.0	0.0003286805596051592	0.032868055960515924
108261	2.0	1.8473873324650614e-05	0.0018473873324650614
134929	2.25	1.66754367111592e-05	0.00166754367111592
27882	3.0	0.00010759629868732516	0.010759629868732516
204624	4.0	1.954804910469935e-05	0.001954804910469935
114782	3.0	2.6136502239027024e-05	0.0026136502239027023
118767	9.0	7.577862537573569e-05	0.0075778625375735684
173440	4.0	2.3062730627306272e-05	0.0023062730627306273
199907	2.0	1.0004652163255914e-05	0.0010004652163255914
110918	1.0	9.015669233127175e-06	0.0009015669233127174
132878	6.0	4.515420159845873e-05	0.0045154201598458735
152145	4.666666666666667	3.067249444061038e-05	0.003067249444061038
164264	3.0	1.826328349486193e-05	0.001826328349486193
133038	4.75	3.570408454727221e-05	0.003570408454727221
81199	4.666666666666667	5.7471972150724354e-05	0.0057471972150724355
149292	4.5	3.0142271521581867e-05	0.0030142271521581866
133152	4.333333333333333	3.254426019386365e-05	0.0032544260193863653
145694	9.2	6.314604582206542e-05	0.006314604582206541
131492	2.0	1.5210050801569677e-05	0.0015210050801569676
141211	10.666666666666666	7.553708044463013e-05	0.007553708044463013
118708	11.333333333333334	9.547236355876043e-05	0.009547236355876043
180415	18.666666666666668	0.00010346515903149221	0.010346515903149221
122289	8.0	6.541880299945212e-05	0.006541880299945212
128924	2.75	2.1330396202413824e-05	0.0021330396202413823
