"amplicon","sample","nreads"
"3ae9bed15b9096792557fca2399266df7e55d9b2","ERR10234690",1
"3ae9bed15b9096792557fca2399266df7e55d9b2","ERR10234692",1
"3ae9bed15b9096792557fca2399266df7e55d9b2","ERR10234697",1
"3ae9bed15b9096792557fca2399266df7e55d9b2","ERR10234699",1
"3ae9bed15b9096792557fca2399266df7e55d9b2","ERR10234705",1
"3ae9bed15b9096792557fca2399266df7e55d9b2","ERR10234708",1
"3ae9bed15b9096792557fca2399266df7e55d9b2","ERR10234713",5
"3ae9bed15b9096792557fca2399266df7e55d9b2","ERR10234950",1
"3ae9bed15b9096792557fca2399266df7e55d9b2","ERR10235123",3
"3ae9bed15b9096792557fca2399266df7e55d9b2","ERR10235124",3
"3ae9bed15b9096792557fca2399266df7e55d9b2","ERR10235132",1
"3ae9bed15b9096792557fca2399266df7e55d9b2","ERR10235141",3
"3ae9bed15b9096792557fca2399266df7e55d9b2","SRR6471417",2
"3ae9bed15b9096792557fca2399266df7e55d9b2","SRR7036963",2
"1f5033071ce77dfe293163520806306f26bb2ce9","ERR10234450",3
"1f5033071ce77dfe293163520806306f26bb2ce9","ERR10234452",3
"1f5033071ce77dfe293163520806306f26bb2ce9","ERR10234490",3
"1f5033071ce77dfe293163520806306f26bb2ce9","ERR10234495",6
"1f5033071ce77dfe293163520806306f26bb2ce9","ERR10234526",1
"1f5033071ce77dfe293163520806306f26bb2ce9","ERR10234538",7
"1f5033071ce77dfe293163520806306f26bb2ce9","ERR10234539",4
"1f5033071ce77dfe293163520806306f26bb2ce9","ERR4227209",1
"1f5033071ce77dfe293163520806306f26bb2ce9","ERR10235101",3
"1f5033071ce77dfe293163520806306f26bb2ce9","SRR5746611",1
"1f5033071ce77dfe293163520806306f26bb2ce9","SRR5746635",3
"1f5033071ce77dfe293163520806306f26bb2ce9","SRR6401010",5
"1f5033071ce77dfe293163520806306f26bb2ce9","SRR6401282",3
"1f5033071ce77dfe293163520806306f26bb2ce9","SRR7038783",2
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","ERR10234194",1
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","ERR10234195",2
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","ERR10234400",2
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","ERR10234401",2
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","ERR10234456",1
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","ERR10234457",5
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","ERR10234458",1
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","ERR10234460",4
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","ERR10234472",1
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","ERR10234476",16
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","ERR10234477",2
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","ERR10234478",7
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","ERR10234480",1
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","ERR10234481",1
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","ERR10234482",1
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","ERR10234483",2
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","ERR10234485",3
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","ERR10234487",1
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","ERR10234494",29
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","ERR10234497",3
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","ERR10234503",11
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","ERR10234505",6
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","ERR10234507",1
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","ERR10234508",7
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","ERR10234509",2
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","ERR10234535",1
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","ERR10234537",1
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","ERR10234544",2
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","ERR4227198",1
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","ERR10234545",8
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","ERR10234546",6
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","ERR10234547",9
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","ERR4227196",7
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","ERR10234548",3
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","ERR10234549",6
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","ERR10234558",1
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","ERR4227210",10
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","ERR10234560",1
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","ERR4227211",1
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","ERR10234561",3
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","ERR10234562",5
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","ERR4227213",6
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","ERR10234563",7
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","ERR4227212",2
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","ERR10234565",1
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","ERR4227199",1
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","ERR10234570",5
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","ERR10234580",4
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","ERR4227221",4
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","ERR10234581",1
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","ERR10234582",4
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","ERR4227207",2
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","ERR4227220",9
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","ERR4227224",1
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","ERR10234595",1
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","ERR4227164",1
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","ERR4227179",11
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","ERR4227180",6
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","ERR10234636",2
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","ERR10234640",1
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","ERR10234683",1
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","ERR10234687",1
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","ERR10234697",2
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","ERR10234830",1
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","ERR10234903",3
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","ERR10235094",1
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","ERR10235107",2
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","ERR10235119",16
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","ERR10235129",9
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","ERR10235131",2
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","ERR10235133",9
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","ERR10235134",12
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","ERR10235135",14
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","ERR2220301",1
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","SRR5746674",1
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","SRR5808582",1
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","SRR5808583",2
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","SRR5808586",50
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","SRR5808589",3
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","SRR5808604",2
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","SRR5808606",3
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","SRR5808608",1
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","SRR5918492",2
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","SRR5918672",1
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","SRR5918728",1
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","SRR6471408",22
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","SRR6471503",3
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","SRR6471537",4
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","SRR7033611",22
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","SRR7033729",4
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","SRR7036272",6
"7c4c4024a629c57bc2be5ed93edc3ae85fb666c8","SRR7037000",3
"b9a9ced860d812d9318f20ed5b1a2d3d75c5bdd0","ERR10234450",4
"b9a9ced860d812d9318f20ed5b1a2d3d75c5bdd0","ERR10234495",1
"b9a9ced860d812d9318f20ed5b1a2d3d75c5bdd0","ERR10234524",1
"b9a9ced860d812d9318f20ed5b1a2d3d75c5bdd0","ERR10234532",1
"b9a9ced860d812d9318f20ed5b1a2d3d75c5bdd0","ERR10234535",1
"b9a9ced860d812d9318f20ed5b1a2d3d75c5bdd0","ERR10234595",1
"b9a9ced860d812d9318f20ed5b1a2d3d75c5bdd0","ERR4227157",3
"b9a9ced860d812d9318f20ed5b1a2d3d75c5bdd0","ERR4227214",1
"b9a9ced860d812d9318f20ed5b1a2d3d75c5bdd0","ERR10234626",1
"b9a9ced860d812d9318f20ed5b1a2d3d75c5bdd0","ERR10234880",1
"b9a9ced860d812d9318f20ed5b1a2d3d75c5bdd0","ERR10234924",2
"b9a9ced860d812d9318f20ed5b1a2d3d75c5bdd0","ERR10235092",3
"b9a9ced860d812d9318f20ed5b1a2d3d75c5bdd0","ERR10235106",1
"b9a9ced860d812d9318f20ed5b1a2d3d75c5bdd0","SRR5917111",4
"b9a9ced860d812d9318f20ed5b1a2d3d75c5bdd0","SRR6400839",2
"b9a9ced860d812d9318f20ed5b1a2d3d75c5bdd0","SRR6401233",3
"b3377a39c5c0b8399b238db2783fa26e08ecfcd8","ERR10234524",2
"b3377a39c5c0b8399b238db2783fa26e08ecfcd8","ERR10234599",1
"b3377a39c5c0b8399b238db2783fa26e08ecfcd8","ERR4227232",1
"b3377a39c5c0b8399b238db2783fa26e08ecfcd8","SRR5741929",1
"b3377a39c5c0b8399b238db2783fa26e08ecfcd8","SRR5924884",3
"b3377a39c5c0b8399b238db2783fa26e08ecfcd8","SRR6401236",3
"b3377a39c5c0b8399b238db2783fa26e08ecfcd8","SRR7038444",4
"77523b2ea8f4772590cf0ff114944930961957f7","ERR10234455",1
"77523b2ea8f4772590cf0ff114944930961957f7","ERR10234457",1
"77523b2ea8f4772590cf0ff114944930961957f7","ERR10234458",3
"77523b2ea8f4772590cf0ff114944930961957f7","ERR10234472",1
"77523b2ea8f4772590cf0ff114944930961957f7","ERR10234483",4
"77523b2ea8f4772590cf0ff114944930961957f7","ERR10234485",1
"77523b2ea8f4772590cf0ff114944930961957f7","ERR10234503",2
"77523b2ea8f4772590cf0ff114944930961957f7","ERR10234510",1
"77523b2ea8f4772590cf0ff114944930961957f7","ERR10234516",1
"77523b2ea8f4772590cf0ff114944930961957f7","ERR10234536",1
"77523b2ea8f4772590cf0ff114944930961957f7","ERR10234542",3
"77523b2ea8f4772590cf0ff114944930961957f7","ERR10234543",1
"77523b2ea8f4772590cf0ff114944930961957f7","ERR10234545",1
"77523b2ea8f4772590cf0ff114944930961957f7","ERR10234580",2
"77523b2ea8f4772590cf0ff114944930961957f7","ERR4227221",1
"77523b2ea8f4772590cf0ff114944930961957f7","ERR10234594",1
"77523b2ea8f4772590cf0ff114944930961957f7","ERR4227164",1
"77523b2ea8f4772590cf0ff114944930961957f7","ERR4227238",1
"77523b2ea8f4772590cf0ff114944930961957f7","ERR4227237",1
"77523b2ea8f4772590cf0ff114944930961957f7","ERR10234830",1
"77523b2ea8f4772590cf0ff114944930961957f7","ERR10234903",1
"77523b2ea8f4772590cf0ff114944930961957f7","ERR10234910",3
"77523b2ea8f4772590cf0ff114944930961957f7","ERR10234916",1
"77523b2ea8f4772590cf0ff114944930961957f7","ERR10234950",1
"77523b2ea8f4772590cf0ff114944930961957f7","SRR5915518",1
"77523b2ea8f4772590cf0ff114944930961957f7","SRR7036233",1
"14d6096e09cd00aec8dfc41da5f88e4581cb7fb1","ERR10234491",8
"14d6096e09cd00aec8dfc41da5f88e4581cb7fb1","ERR10234515",1
"14d6096e09cd00aec8dfc41da5f88e4581cb7fb1","ERR10234519",5
"14d6096e09cd00aec8dfc41da5f88e4581cb7fb1","ERR10234577",1
"14d6096e09cd00aec8dfc41da5f88e4581cb7fb1","ERR10234585",3
"14d6096e09cd00aec8dfc41da5f88e4581cb7fb1","ERR4227207",1
"14d6096e09cd00aec8dfc41da5f88e4581cb7fb1","ERR4227179",1
"14d6096e09cd00aec8dfc41da5f88e4581cb7fb1","ERR4227254",1
"14d6096e09cd00aec8dfc41da5f88e4581cb7fb1","ERR4227255",5
"14d6096e09cd00aec8dfc41da5f88e4581cb7fb1","ERR10234680",2
"14d6096e09cd00aec8dfc41da5f88e4581cb7fb1","ERR10234931",3
"14d6096e09cd00aec8dfc41da5f88e4581cb7fb1","SRR5918532",3
"14d6096e09cd00aec8dfc41da5f88e4581cb7fb1","SRR6401056",1
"14d6096e09cd00aec8dfc41da5f88e4581cb7fb1","SRR6401267",3
"14d6096e09cd00aec8dfc41da5f88e4581cb7fb1","SRR6401273",3
"14d6096e09cd00aec8dfc41da5f88e4581cb7fb1","SRR7036315",4
"435c43f3e341fde30eb0be6275d4df31ff6fe451","ERR10234519",4
"435c43f3e341fde30eb0be6275d4df31ff6fe451","ERR4227253",1
"435c43f3e341fde30eb0be6275d4df31ff6fe451","ERR4227254",1
"435c43f3e341fde30eb0be6275d4df31ff6fe451","ERR4227255",2
"435c43f3e341fde30eb0be6275d4df31ff6fe451","ERR10234624",1
"435c43f3e341fde30eb0be6275d4df31ff6fe451","ERR10234629",1
"435c43f3e341fde30eb0be6275d4df31ff6fe451","ERR10234664",3
"435c43f3e341fde30eb0be6275d4df31ff6fe451","ERR10234961",9
"435c43f3e341fde30eb0be6275d4df31ff6fe451","ERR10234962",7
"435c43f3e341fde30eb0be6275d4df31ff6fe451","ERR4223618",64
"435c43f3e341fde30eb0be6275d4df31ff6fe451","ERR4223619",68
"435c43f3e341fde30eb0be6275d4df31ff6fe451","ERR10235024",21
"435c43f3e341fde30eb0be6275d4df31ff6fe451","ERR10235025",50
"435c43f3e341fde30eb0be6275d4df31ff6fe451","ERR10235027",219
"435c43f3e341fde30eb0be6275d4df31ff6fe451","ERR10235063",1
"435c43f3e341fde30eb0be6275d4df31ff6fe451","ERR10235150",2
"435c43f3e341fde30eb0be6275d4df31ff6fe451","ERR10235156",1
"435c43f3e341fde30eb0be6275d4df31ff6fe451","ERR10234080",61
"435c43f3e341fde30eb0be6275d4df31ff6fe451","ERR10234081",4
"435c43f3e341fde30eb0be6275d4df31ff6fe451","ERR10234104",2
"435c43f3e341fde30eb0be6275d4df31ff6fe451","ERR10234105",7
"f7796bbe0fc04e1b1f53ff54befcf2ad8e9a4062","ERR10234456",1
"f7796bbe0fc04e1b1f53ff54befcf2ad8e9a4062","ERR10234473",3
"f7796bbe0fc04e1b1f53ff54befcf2ad8e9a4062","ERR10234475",1
"f7796bbe0fc04e1b1f53ff54befcf2ad8e9a4062","ERR10234492",1
"f7796bbe0fc04e1b1f53ff54befcf2ad8e9a4062","ERR10234499",2
"f7796bbe0fc04e1b1f53ff54befcf2ad8e9a4062","ERR10234506",1
"f7796bbe0fc04e1b1f53ff54befcf2ad8e9a4062","ERR4227211",1
"f7796bbe0fc04e1b1f53ff54befcf2ad8e9a4062","ERR10234577",2
"f7796bbe0fc04e1b1f53ff54befcf2ad8e9a4062","ERR4227221",1
"f7796bbe0fc04e1b1f53ff54befcf2ad8e9a4062","ERR4227226",1
"f7796bbe0fc04e1b1f53ff54befcf2ad8e9a4062","ERR10234640",1
"f7796bbe0fc04e1b1f53ff54befcf2ad8e9a4062","ERR10234705",2
"f7796bbe0fc04e1b1f53ff54befcf2ad8e9a4062","ERR10234861",1
"f7796bbe0fc04e1b1f53ff54befcf2ad8e9a4062","ERR10234863",1
"f7796bbe0fc04e1b1f53ff54befcf2ad8e9a4062","ERR10234883",2
"f7796bbe0fc04e1b1f53ff54befcf2ad8e9a4062","ERR10234886",4
"f7796bbe0fc04e1b1f53ff54befcf2ad8e9a4062","ERR10234930",3
"f7796bbe0fc04e1b1f53ff54befcf2ad8e9a4062","ERR10234931",5
"f7796bbe0fc04e1b1f53ff54befcf2ad8e9a4062","ERR10234952",2
"f7796bbe0fc04e1b1f53ff54befcf2ad8e9a4062","ERR10234955",1
"f7796bbe0fc04e1b1f53ff54befcf2ad8e9a4062","ERR10234958",2
"f7796bbe0fc04e1b1f53ff54befcf2ad8e9a4062","SRR5917181",1
"f7796bbe0fc04e1b1f53ff54befcf2ad8e9a4062","SRR5924513",3
"f7796bbe0fc04e1b1f53ff54befcf2ad8e9a4062","SRR6401056",2
"a962acd9e6cea57464f80e475bddc82cb70ea755","ERR10234440",2
"a962acd9e6cea57464f80e475bddc82cb70ea755","ERR10234446",2
"a962acd9e6cea57464f80e475bddc82cb70ea755","ERR10234447",1
"a962acd9e6cea57464f80e475bddc82cb70ea755","ERR10234455",1
"a962acd9e6cea57464f80e475bddc82cb70ea755","ERR10234469",1
"a962acd9e6cea57464f80e475bddc82cb70ea755","ERR10234477",1
"a962acd9e6cea57464f80e475bddc82cb70ea755","ERR10234485",1
"a962acd9e6cea57464f80e475bddc82cb70ea755","ERR10234505",4
"a962acd9e6cea57464f80e475bddc82cb70ea755","ERR10234514",2
"a962acd9e6cea57464f80e475bddc82cb70ea755","ERR10234542",1
"a962acd9e6cea57464f80e475bddc82cb70ea755","ERR4227196",1
"a962acd9e6cea57464f80e475bddc82cb70ea755","ERR10234554",2
"a962acd9e6cea57464f80e475bddc82cb70ea755","ERR10234555",3
"a962acd9e6cea57464f80e475bddc82cb70ea755","ERR10234559",1
"a962acd9e6cea57464f80e475bddc82cb70ea755","ERR4227213",1
"a962acd9e6cea57464f80e475bddc82cb70ea755","ERR10234569",1
"a962acd9e6cea57464f80e475bddc82cb70ea755","ERR4227222",1
"a962acd9e6cea57464f80e475bddc82cb70ea755","ERR10234582",2
"a962acd9e6cea57464f80e475bddc82cb70ea755","ERR10234583",1
"a962acd9e6cea57464f80e475bddc82cb70ea755","ERR4227220",1
"a962acd9e6cea57464f80e475bddc82cb70ea755","ERR10234619",1
"a962acd9e6cea57464f80e475bddc82cb70ea755","ERR4227252",1
"a962acd9e6cea57464f80e475bddc82cb70ea755","ERR10234949",2
"a962acd9e6cea57464f80e475bddc82cb70ea755","ERR10235148",2
"a962acd9e6cea57464f80e475bddc82cb70ea755","SRR5918546",2
"a962acd9e6cea57464f80e475bddc82cb70ea755","SRR6471537",2
"a962acd9e6cea57464f80e475bddc82cb70ea755","SRR7033729",2
"a962acd9e6cea57464f80e475bddc82cb70ea755","SRR7036033",1
"a962acd9e6cea57464f80e475bddc82cb70ea755","SRR7036275",1
"a962acd9e6cea57464f80e475bddc82cb70ea755","SRR7038538",4
"ff05622d8502779a7a7a7738d712a64170e673fb","ERR10234438",9
"ff05622d8502779a7a7a7738d712a64170e673fb","ERR10234450",1
"ff05622d8502779a7a7a7738d712a64170e673fb","ERR10234452",20
"ff05622d8502779a7a7a7738d712a64170e673fb","ERR10234463",1
"ff05622d8502779a7a7a7738d712a64170e673fb","ERR10234467",3
"ff05622d8502779a7a7a7738d712a64170e673fb","ERR10234487",1
"ff05622d8502779a7a7a7738d712a64170e673fb","ERR10234490",3
"ff05622d8502779a7a7a7738d712a64170e673fb","ERR10234492",5
"ff05622d8502779a7a7a7738d712a64170e673fb","ERR10234495",3
"ff05622d8502779a7a7a7738d712a64170e673fb","ERR10234507",2
"ff05622d8502779a7a7a7738d712a64170e673fb","ERR10234537",1
"ff05622d8502779a7a7a7738d712a64170e673fb","ERR10234538",3
"ff05622d8502779a7a7a7738d712a64170e673fb","ERR4227206",1
"ff05622d8502779a7a7a7738d712a64170e673fb","ERR4227208",2
"ff05622d8502779a7a7a7738d712a64170e673fb","ERR4227226",1
"ff05622d8502779a7a7a7738d712a64170e673fb","ERR4227209",2
"ff05622d8502779a7a7a7738d712a64170e673fb","ERR10235126",2
"ff05622d8502779a7a7a7738d712a64170e673fb","ERR10235142",3
"ff05622d8502779a7a7a7738d712a64170e673fb","ERR2220224",2
"ff05622d8502779a7a7a7738d712a64170e673fb","SRR6401192",11
"ff05622d8502779a7a7a7738d712a64170e673fb","SRR6401209",8
"ff05622d8502779a7a7a7738d712a64170e673fb","SRR7038793",2
"3d42e6a741552a14eac846fd813a95d475d054e8","ERR10234182",1
"3d42e6a741552a14eac846fd813a95d475d054e8","ERR10234209",3
"3d42e6a741552a14eac846fd813a95d475d054e8","ERR10234222",11
"3d42e6a741552a14eac846fd813a95d475d054e8","ERR10234224",54
"3d42e6a741552a14eac846fd813a95d475d054e8","ERR10234227",18
"3d42e6a741552a14eac846fd813a95d475d054e8","ERR10234238",6
"3d42e6a741552a14eac846fd813a95d475d054e8","ERR10234253",14
"3d42e6a741552a14eac846fd813a95d475d054e8","ERR10234254",16
"3d42e6a741552a14eac846fd813a95d475d054e8","ERR10234442",11
"3d42e6a741552a14eac846fd813a95d475d054e8","ERR10234443",1
"3d42e6a741552a14eac846fd813a95d475d054e8","ERR10234450",5
"3d42e6a741552a14eac846fd813a95d475d054e8","ERR10234466",8
"3d42e6a741552a14eac846fd813a95d475d054e8","ERR10234470",21
"3d42e6a741552a14eac846fd813a95d475d054e8","ERR10234486",2
"3d42e6a741552a14eac846fd813a95d475d054e8","ERR10234490",7
"3d42e6a741552a14eac846fd813a95d475d054e8","ERR10234495",1
"3d42e6a741552a14eac846fd813a95d475d054e8","ERR10234503",3
"3d42e6a741552a14eac846fd813a95d475d054e8","ERR10234505",2
"3d42e6a741552a14eac846fd813a95d475d054e8","ERR10234512",1
"3d42e6a741552a14eac846fd813a95d475d054e8","ERR10234520",1
"3d42e6a741552a14eac846fd813a95d475d054e8","ERR10234524",1
"3d42e6a741552a14eac846fd813a95d475d054e8","ERR10234525",1
"3d42e6a741552a14eac846fd813a95d475d054e8","ERR10234540",3
"3d42e6a741552a14eac846fd813a95d475d054e8","ERR10234545",1
"3d42e6a741552a14eac846fd813a95d475d054e8","ERR10234546",1
"3d42e6a741552a14eac846fd813a95d475d054e8","ERR10234551",1
"3d42e6a741552a14eac846fd813a95d475d054e8","ERR4227200",1
"3d42e6a741552a14eac846fd813a95d475d054e8","ERR4227210",2
"3d42e6a741552a14eac846fd813a95d475d054e8","ERR4227204",5
"3d42e6a741552a14eac846fd813a95d475d054e8","ERR10234567",1
"3d42e6a741552a14eac846fd813a95d475d054e8","ERR10234571",1
"3d42e6a741552a14eac846fd813a95d475d054e8","ERR4227222",1
"3d42e6a741552a14eac846fd813a95d475d054e8","ERR10234573",3
"3d42e6a741552a14eac846fd813a95d475d054e8","ERR4227206",1
"3d42e6a741552a14eac846fd813a95d475d054e8","ERR4227208",2
"3d42e6a741552a14eac846fd813a95d475d054e8","ERR4227221",1
"3d42e6a741552a14eac846fd813a95d475d054e8","ERR10234581",1
"3d42e6a741552a14eac846fd813a95d475d054e8","ERR10234582",1
"3d42e6a741552a14eac846fd813a95d475d054e8","ERR4227207",4
"3d42e6a741552a14eac846fd813a95d475d054e8","ERR4227209",3
"3d42e6a741552a14eac846fd813a95d475d054e8","ERR4227220",1
"3d42e6a741552a14eac846fd813a95d475d054e8","ERR4227159",1
"3d42e6a741552a14eac846fd813a95d475d054e8","ERR10234606",15
"3d42e6a741552a14eac846fd813a95d475d054e8","ERR10234607",18
"3d42e6a741552a14eac846fd813a95d475d054e8","ERR4227191",5
"3d42e6a741552a14eac846fd813a95d475d054e8","ERR4227192",4
"3d42e6a741552a14eac846fd813a95d475d054e8","ERR10234612",6
"3d42e6a741552a14eac846fd813a95d475d054e8","ERR10234613",4
"3d42e6a741552a14eac846fd813a95d475d054e8","ERR4227177",4
"3d42e6a741552a14eac846fd813a95d475d054e8","ERR4227178",2
"3d42e6a741552a14eac846fd813a95d475d054e8","ERR4227193",9
"3d42e6a741552a14eac846fd813a95d475d054e8","ERR4227194",11
"3d42e6a741552a14eac846fd813a95d475d054e8","ERR4227190",1
"3d42e6a741552a14eac846fd813a95d475d054e8","ERR10234652",2
"3d42e6a741552a14eac846fd813a95d475d054e8","ERR10234685",1
"3d42e6a741552a14eac846fd813a95d475d054e8","ERR10234686",4
"3d42e6a741552a14eac846fd813a95d475d054e8","ERR10234697",1
"3d42e6a741552a14eac846fd813a95d475d054e8","ERR10234709",1
"3d42e6a741552a14eac846fd813a95d475d054e8","ERR10234831",2
"3d42e6a741552a14eac846fd813a95d475d054e8","ERR10234880",2
"3d42e6a741552a14eac846fd813a95d475d054e8","ERR10234901",2
"3d42e6a741552a14eac846fd813a95d475d054e8","ERR10234944",2
"3d42e6a741552a14eac846fd813a95d475d054e8","ERR10235114",2
"3d42e6a741552a14eac846fd813a95d475d054e8","ERR10235116",2
"3d42e6a741552a14eac846fd813a95d475d054e8","ERR2220178",1
"3d42e6a741552a14eac846fd813a95d475d054e8","ERR2238566",1
"3d42e6a741552a14eac846fd813a95d475d054e8","SRR5746614",4
"3d42e6a741552a14eac846fd813a95d475d054e8","SRR5746635",6
"3d42e6a741552a14eac846fd813a95d475d054e8","SRR5746694",1
"3d42e6a741552a14eac846fd813a95d475d054e8","SRR5746698",1
"3d42e6a741552a14eac846fd813a95d475d054e8","SRR5746712",3
"3d42e6a741552a14eac846fd813a95d475d054e8","SRR5917880",6
"3d42e6a741552a14eac846fd813a95d475d054e8","SRR5918492",1
"3d42e6a741552a14eac846fd813a95d475d054e8","SRR5918844",4
"3d42e6a741552a14eac846fd813a95d475d054e8","SRR6400837",1
"3d42e6a741552a14eac846fd813a95d475d054e8","SRR6400839",3
"3d42e6a741552a14eac846fd813a95d475d054e8","SRR6401035",4
"3d42e6a741552a14eac846fd813a95d475d054e8","SRR6471377",4
"3d42e6a741552a14eac846fd813a95d475d054e8","SRR7036055",3
"3d42e6a741552a14eac846fd813a95d475d054e8","SRR7036355",6
"3d42e6a741552a14eac846fd813a95d475d054e8","SRR7036985",4
"3d42e6a741552a14eac846fd813a95d475d054e8","SRR7038486",2
"83a91035d8f9654cd87e383559975017e5fc8768","SRR14697341",2
"83a91035d8f9654cd87e383559975017e5fc8768","SRR14697281",2
"83a91035d8f9654cd87e383559975017e5fc8768","ERR10234449",1
"83a91035d8f9654cd87e383559975017e5fc8768","ERR10234453",2
"83a91035d8f9654cd87e383559975017e5fc8768","SRR14698694",2
"83a91035d8f9654cd87e383559975017e5fc8768","ERR2226676",1
"83a91035d8f9654cd87e383559975017e5fc8768","ERR2226850",47
"83a91035d8f9654cd87e383559975017e5fc8768","ERR2226867",4
"83a91035d8f9654cd87e383559975017e5fc8768","ERR2226896",69
